Year,First_Area,Child_Area,Type,Storage
2014,A,228,product_43,1
2014,A,228,product_55,2
2014,A,228,product_8,6
2014,A,231,product_31,3
2014,A,231,product_55,3
2014,A,231,product_8,2
2014,A,232,product_55,2
2014,A,233,product_14,28
2014,A,233,product_15,9
2014,A,233,product_28,2
2014,A,233,product_3,23
2014,A,233,product_31,3
2014,A,233,product_37,27
2014,A,233,product_43,8
2014,A,233,product_48,8
2014,A,233,product_55,125
2014,A,233,product_60,3
2014,A,233,product_64,6
2014,A,233,product_8,272
2014,A,243,product_14,16
2014,A,243,product_15,1
2014,A,243,product_3,1
2014,A,243,product_31,2
2014,A,243,product_37,3
2014,A,243,product_48,1
2014,A,243,product_55,9
2014,A,243,product_60,3
2014,A,243,product_64,1
2014,A,243,product_8,18
2014,A,245,product_14,1
2014,A,245,product_55,6
2014,A,245,product_8,1
2014,A,249,product_15,1
2014,A,249,product_31,1
2014,A,249,product_8,15
2014,A,255,product_14,12
2014,A,255,product_15,3
2014,A,255,product_31,6
2014,A,255,product_37,14
2014,A,255,product_43,1
2014,A,255,product_48,4
2014,A,255,product_55,58
2014,A,255,product_8,1
2014,A,262,product_14,6
2014,A,262,product_15,3
2014,A,262,product_37,2
2014,A,262,product_43,1
2014,A,262,product_55,6
2014,A,262,product_8,3
2014,A,263,product_8,1
2014,A,267,product_31,1
2014,A,267,product_64,2
2014,A,267,product_8,3
2014,A,272,product_55,1
2014,A,272,product_8,2
2014,A,273,product_14,9
2014,A,273,product_15,1
2014,A,273,product_31,3
2014,A,273,product_37,1
2014,A,273,product_43,2
2014,A,273,product_48,1
2014,A,273,product_55,7
2014,A,273,product_60,3
2014,A,273,product_64,2
2014,A,273,product_8,20
2014,A,276,product_14,43
2014,A,276,product_15,9
2014,A,276,product_19,1
2014,A,276,product_26,1
2014,A,276,product_3,5
2014,A,276,product_31,7
2014,A,276,product_37,9
2014,A,276,product_43,1
2014,A,276,product_48,9
2014,A,276,product_55,38
2014,A,276,product_60,4
2014,A,276,product_64,3
2014,A,276,product_8,27
2014,A,280,product_14,12
2014,A,280,product_15,2
2014,A,280,product_48,2
2014,A,280,product_55,13
2014,A,280,product_60,1
2014,A,280,product_8,4
2014,A,281,product_14,38
2014,A,281,product_15,5
2014,A,281,product_31,7
2014,A,281,product_37,14
2014,A,281,product_43,1
2014,A,281,product_48,4
2014,A,281,product_55,38
2014,A,281,product_60,2
2014,A,281,product_64,3
2014,A,281,product_8,14
2014,A,283,product_14,1
2014,A,283,product_8,10
2014,A,284,product_14,32
2014,A,284,product_15,3
2014,A,284,product_31,3
2014,A,284,product_37,43
2014,A,284,product_48,8
2014,A,284,product_55,28
2014,A,288,product_14,5
2014,A,288,product_15,2
2014,A,288,product_3,1
2014,A,288,product_31,5
2014,A,288,product_37,15
2014,A,288,product_48,6
2014,A,288,product_55,25
2014,A,288,product_64,4
2014,A,288,product_8,94
2014,A,289,product_14,22
2014,A,289,product_15,19
2014,A,289,product_3,13
2014,A,289,product_31,18
2014,A,289,product_37,26
2014,A,289,product_43,10
2014,A,289,product_48,11
2014,A,289,product_5,1
2014,A,289,product_55,144
2014,A,289,product_60,10
2014,A,289,product_64,4
2014,A,289,product_8,255
2014,A,298,product_14,19
2014,A,298,product_15,14
2014,A,298,product_3,27
2014,A,298,product_31,5
2014,A,298,product_37,19
2014,A,298,product_43,3
2014,A,298,product_48,10
2014,A,298,product_51,1
2014,A,298,product_55,91
2014,A,298,product_60,4
2014,A,298,product_64,10
2014,A,298,product_8,381
2014,A,304,product_14,1
2014,A,304,product_15,1
2014,A,304,product_48,1
2014,A,304,product_55,3
2014,A,304,product_8,2
2014,A,305,product_3,1
2014,A,305,product_37,1
2014,A,305,product_55,1
2014,A,305,product_68,3
2014,A,305,product_8,8
2014,A,306,product_14,9
2014,A,306,product_15,6
2014,A,306,product_3,4
2014,A,306,product_31,2
2014,A,306,product_37,6
2014,A,306,product_43,6
2014,A,306,product_55,28
2014,A,306,product_60,1
2014,A,306,product_64,1
2014,A,306,product_8,73
2014,A,310,product_14,34
2014,A,310,product_15,1
2014,A,310,product_3,2
2014,A,310,product_37,24
2014,A,310,product_55,20
2014,A,310,product_64,1
2014,A,315,product_14,166
2014,A,315,product_15,13
2014,A,315,product_3,1
2014,A,315,product_31,55
2014,A,315,product_35,1
2014,A,315,product_37,101
2014,A,315,product_43,1
2014,A,315,product_48,6
2014,A,315,product_55,124
2014,A,315,product_60,5
2014,A,315,product_64,5
2014,A,315,product_8,7
2014,A,321,product_55,4
2014,A,321,product_64,1
2014,A,322,product_14,4
2014,A,322,product_15,1
2014,A,322,product_3,1
2014,A,322,product_31,1
2014,A,322,product_37,3
2014,A,322,product_48,2
2014,A,322,product_55,2
2014,A,322,product_64,1
2014,A,322,product_8,12
2014,A,327,product_14,93
2014,A,327,product_15,28
2014,A,327,product_3,2
2014,A,327,product_31,4
2014,A,327,product_37,16
2014,A,327,product_43,1
2014,A,327,product_48,5
2014,A,327,product_55,54
2014,A,327,product_60,5
2014,A,327,product_64,6
2014,A,327,product_8,14
2014,A,330,product_14,84
2014,A,330,product_15,5
2014,A,330,product_3,3
2014,A,330,product_37,93
2014,A,330,product_48,1
2014,A,330,product_55,88
2014,A,330,product_60,5
2014,A,330,product_64,2
2014,A,330,product_8,2
2014,A,332,product_55,2
2014,A,340,product_14,1
2014,A,340,product_15,1
2014,A,340,product_55,5
2014,A,340,product_8,12
2014,A,344,product_14,1
2014,A,344,product_15,2
2014,A,344,product_48,1
2014,A,344,product_55,1
2014,A,344,product_8,1
2014,A,347,product_14,3
2014,A,347,product_15,4
2014,A,347,product_31,1
2014,A,347,product_43,1
2014,A,347,product_48,3
2014,A,347,product_55,3
2014,A,347,product_64,1
2014,A,347,product_8,2
2014,A,348,product_14,10
2014,A,348,product_15,4
2014,A,348,product_26,1
2014,A,348,product_3,6
2014,A,348,product_31,15
2014,A,348,product_37,13
2014,A,348,product_43,1
2014,A,348,product_48,3
2014,A,348,product_55,49
2014,A,348,product_60,19
2014,A,348,product_64,7
2014,A,348,product_8,102
2014,A,349,product_14,7
2014,A,349,product_15,2
2014,A,349,product_3,1
2014,A,349,product_31,2
2014,A,349,product_37,1
2014,A,349,product_43,2
2014,A,349,product_55,10
2014,A,349,product_8,22
2014,A,350,product_14,2
2014,A,350,product_31,1
2014,A,350,product_37,2
2014,A,350,product_48,2
2014,A,350,product_55,8
2014,A,350,product_8,2
2014,A,351,product_14,2
2014,A,351,product_3,2
2014,A,351,product_55,1
2014,A,351,product_64,2
2014,A,351,product_8,9
2014,B,2,product_14,1
2014,B,2,product_55,1
2014,B,5,product_14,13
2014,B,5,product_15,3
2014,B,5,product_3,6
2014,B,5,product_37,24
2014,B,5,product_43,3
2014,B,5,product_48,1
2014,B,5,product_55,31
2014,B,5,product_60,1
2014,B,5,product_64,6
2014,B,5,product_8,206
2014,B,9,product_14,7
2014,B,9,product_15,3
2014,B,9,product_37,5
2014,B,9,product_48,6
2014,B,9,product_55,18
2014,B,9,product_8,37
2014,B,13,product_14,22
2014,B,13,product_15,5
2014,B,13,product_3,2
2014,B,13,product_31,1
2014,B,13,product_37,11
2014,B,13,product_48,2
2014,B,13,product_55,15
2014,B,13,product_64,1
2014,B,13,product_8,68
2014,B,15,product_14,14
2014,B,15,product_15,1
2014,B,15,product_19,1
2014,B,15,product_3,23
2014,B,15,product_37,13
2014,B,15,product_48,10
2014,B,15,product_55,20
2014,B,15,product_60,2
2014,B,15,product_8,115
2014,B,20,product_55,1
2014,B,20,product_8,4
2014,B,23,product_14,40
2014,B,23,product_15,5
2014,B,23,product_3,4
2014,B,23,product_31,2
2014,B,23,product_37,7
2014,B,23,product_43,10
2014,B,23,product_48,1
2014,B,23,product_55,54
2014,B,23,product_60,3
2014,B,23,product_64,2
2014,B,23,product_8,182
2014,B,26,product_14,6
2014,B,26,product_3,1
2014,B,26,product_55,3
2014,B,26,product_8,4
2014,B,27,product_14,16
2014,B,27,product_15,3
2014,B,27,product_3,23
2014,B,27,product_37,28
2014,B,27,product_43,1
2014,B,27,product_48,5
2014,B,27,product_55,32
2014,B,27,product_60,2
2014,B,27,product_64,4
2014,B,27,product_8,338
2014,B,33,product_8,9
2014,B,35,product_14,61
2014,B,35,product_15,10
2014,B,35,product_19,1
2014,B,35,product_3,64
2014,B,35,product_31,9
2014,B,35,product_37,44
2014,B,35,product_43,3
2014,B,35,product_48,6
2014,B,35,product_55,91
2014,B,35,product_60,6
2014,B,35,product_64,5
2014,B,35,product_8,755
2014,B,36,product_14,27
2014,B,36,product_15,6
2014,B,36,product_3,8
2014,B,36,product_37,31
2014,B,36,product_43,1
2014,B,36,product_48,6
2014,B,36,product_55,69
2014,B,36,product_60,2
2014,B,36,product_64,1
2014,B,36,product_8,142
2014,B,40,product_14,2
2014,B,40,product_37,4
2014,B,40,product_48,7
2014,B,40,product_55,8
2014,B,40,product_60,1
2014,B,40,product_64,2
2014,B,40,product_8,14
2014,B,44,product_14,16
2014,B,44,product_15,2
2014,B,44,product_3,18
2014,B,44,product_37,6
2014,B,44,product_48,4
2014,B,44,product_55,50
2014,B,44,product_64,2
2014,B,44,product_8,183
2014,B,47,product_14,15
2014,B,47,product_3,5
2014,B,47,product_37,10
2014,B,47,product_43,1
2014,B,47,product_48,1
2014,B,47,product_55,52
2014,B,47,product_64,1
2014,B,47,product_8,138
2014,B,56,product_14,10
2014,B,56,product_15,7
2014,B,56,product_3,6
2014,B,56,product_37,18
2014,B,56,product_43,1
2014,B,56,product_55,19
2014,B,56,product_60,6
2014,B,56,product_8,120
2014,B,59,product_14,124
2014,B,59,product_15,17
2014,B,59,product_19,3
2014,B,59,product_3,118
2014,B,59,product_31,5
2014,B,59,product_37,83
2014,B,59,product_43,36
2014,B,59,product_48,15
2014,B,59,product_55,397
2014,B,59,product_60,1
2014,B,59,product_64,25
2014,B,59,product_68,2
2014,B,59,product_8,2703
2014,B,62,product_37,4
2014,B,62,product_55,6
2014,B,62,product_8,4
2014,B,64,product_14,55
2014,B,64,product_15,4
2014,B,64,product_19,1
2014,B,64,product_3,9
2014,B,64,product_31,1
2014,B,64,product_37,32
2014,B,64,product_43,2
2014,B,64,product_48,2
2014,B,64,product_55,99
2014,B,64,product_60,5
2014,B,64,product_64,4
2014,B,64,product_8,340
2014,B,67,product_14,8
2014,B,67,product_3,1
2014,B,67,product_37,4
2014,B,67,product_43,2
2014,B,67,product_48,1
2014,B,67,product_55,14
2014,B,67,product_60,4
2014,B,67,product_8,42
2014,B,76,product_14,15
2014,B,76,product_15,4
2014,B,76,product_37,32
2014,B,76,product_43,2
2014,B,76,product_48,2
2014,B,76,product_55,85
2014,B,76,product_64,2
2014,B,76,product_8,81
2014,B,77,product_14,13
2014,B,77,product_15,2
2014,B,77,product_3,7
2014,B,77,product_31,1
2014,B,77,product_37,13
2014,B,77,product_48,7
2014,B,77,product_55,50
2014,B,77,product_60,16
2014,B,77,product_64,3
2014,B,77,product_8,292
2014,B,82,product_14,29
2014,B,82,product_15,2
2014,B,82,product_3,2
2014,B,82,product_31,2
2014,B,82,product_37,45
2014,B,82,product_43,3
2014,B,82,product_48,1
2014,B,82,product_55,57
2014,B,82,product_64,3
2014,B,82,product_8,138
2014,B,83,product_14,14
2014,B,83,product_15,3
2014,B,83,product_3,21
2014,B,83,product_37,12
2014,B,83,product_43,15
2014,B,83,product_48,3
2014,B,83,product_55,12
2014,B,83,product_64,3
2014,B,83,product_68,2
2014,B,83,product_8,118
2014,B,87,product_14,36
2014,B,87,product_15,10
2014,B,87,product_3,28
2014,B,87,product_31,1
2014,B,87,product_35,1
2014,B,87,product_37,16
2014,B,87,product_43,1
2014,B,87,product_48,6
2014,B,87,product_55,39
2014,B,87,product_8,227
2014,B,89,product_14,16
2014,B,89,product_3,1
2014,B,89,product_37,20
2014,B,89,product_48,3
2014,B,89,product_55,59
2014,B,89,product_8,150
2014,B,95,product_14,30
2014,B,95,product_15,4
2014,B,95,product_3,2
2014,B,95,product_37,38
2014,B,95,product_43,1
2014,B,95,product_48,1
2014,B,95,product_55,39
2014,B,95,product_60,2
2014,B,95,product_64,9
2014,B,95,product_8,194
2014,B,100,product_14,19
2014,B,100,product_15,2
2014,B,100,product_3,1
2014,B,100,product_31,2
2014,B,100,product_37,50
2014,B,100,product_43,1
2014,B,100,product_48,1
2014,B,100,product_55,74
2014,B,100,product_60,19
2014,B,100,product_8,34
2014,B,105,product_14,21
2014,B,105,product_15,2
2014,B,105,product_3,7
2014,B,105,product_37,17
2014,B,105,product_48,1
2014,B,105,product_55,22
2014,B,105,product_64,1
2014,B,105,product_8,93
2014,B,109,product_14,4
2014,B,109,product_3,4
2014,B,109,product_37,11
2014,B,109,product_43,1
2014,B,109,product_55,13
2014,B,109,product_60,1
2014,B,109,product_8,98
2014,B,110,product_14,3
2014,B,110,product_15,3
2014,B,110,product_3,6
2014,B,110,product_31,3
2014,B,110,product_37,17
2014,B,110,product_43,1
2014,B,110,product_48,2
2014,B,110,product_55,7
2014,B,110,product_8,70
2014,B,111,product_14,31
2014,B,111,product_15,4
2014,B,111,product_3,1
2014,B,111,product_31,2
2014,B,111,product_37,43
2014,B,111,product_43,2
2014,B,111,product_48,6
2014,B,111,product_55,71
2014,B,111,product_60,2
2014,B,111,product_64,1
2014,B,111,product_8,148
2014,B,119,product_14,12
2014,B,119,product_15,2
2014,B,119,product_3,1
2014,B,119,product_31,1
2014,B,119,product_37,7
2014,B,119,product_48,4
2014,B,119,product_55,12
2014,B,119,product_64,1
2014,B,119,product_8,25
2014,B,121,product_14,34
2014,B,121,product_15,5
2014,B,121,product_19,1
2014,B,121,product_3,22
2014,B,121,product_31,1
2014,B,121,product_37,24
2014,B,121,product_43,5
2014,B,121,product_48,4
2014,B,121,product_55,88
2014,B,121,product_60,1
2014,B,121,product_64,25
2014,B,121,product_8,721
2014,B,125,product_14,2
2014,B,125,product_3,11
2014,B,125,product_37,4
2014,B,125,product_55,6
2014,B,125,product_64,1
2014,B,125,product_8,67
2014,B,133,product_14,6
2014,B,133,product_3,7
2014,B,133,product_37,8
2014,B,133,product_55,9
2014,B,133,product_8,55
2014,B,134,product_14,3
2014,B,134,product_37,1
2014,B,134,product_8,3
2014,B,152,product_3,2
2014,B,152,product_55,2
2014,B,152,product_8,15
2014,B,163,product_14,8
2014,B,163,product_15,2
2014,B,163,product_3,2
2014,B,163,product_31,4
2014,B,163,product_37,17
2014,B,163,product_48,4
2014,B,163,product_55,60
2014,B,163,product_60,10
2014,B,163,product_8,132
2014,B,165,product_14,11
2014,B,165,product_3,1
2014,B,165,product_37,2
2014,B,165,product_43,2
2014,B,165,product_55,2
2014,B,165,product_64,2
2014,B,165,product_8,29
2014,B,167,product_14,33
2014,B,167,product_15,6
2014,B,167,product_3,7
2014,B,167,product_31,1
2014,B,167,product_37,7
2014,B,167,product_43,6
2014,B,167,product_48,2
2014,B,167,product_55,67
2014,B,167,product_60,2
2014,B,167,product_64,2
2014,B,167,product_8,258
2014,B,175,product_14,17
2014,B,175,product_15,2
2014,B,175,product_19,1
2014,B,175,product_3,13
2014,B,175,product_37,19
2014,B,175,product_43,7
2014,B,175,product_55,64
2014,B,175,product_60,1
2014,B,175,product_8,136
2014,B,179,product_14,8
2014,B,179,product_15,1
2014,B,179,product_3,2
2014,B,179,product_37,1
2014,B,179,product_55,11
2014,B,179,product_8,27
2014,B,181,product_14,1
2014,B,181,product_37,5
2014,B,181,product_55,5
2014,B,181,product_8,25
2014,B,183,product_14,13
2014,B,183,product_15,1
2014,B,183,product_31,8
2014,B,183,product_37,11
2014,B,183,product_43,2
2014,B,183,product_48,3
2014,B,183,product_55,29
2014,B,183,product_64,1
2014,B,183,product_8,73
2014,B,187,product_14,124
2014,B,187,product_15,35
2014,B,187,product_26,1
2014,B,187,product_3,345
2014,B,187,product_31,1
2014,B,187,product_37,73
2014,B,187,product_43,14
2014,B,187,product_48,28
2014,B,187,product_5,1
2014,B,187,product_55,117
2014,B,187,product_60,5
2014,B,187,product_64,12
2014,B,187,product_68,1
2014,B,187,product_8,2300
2014,B,201,product_14,9
2014,B,201,product_37,7
2014,B,201,product_48,1
2014,B,201,product_55,10
2014,B,201,product_64,3
2014,B,201,product_8,77
2014,B,205,product_14,4
2014,B,205,product_3,4
2014,B,205,product_37,4
2014,B,205,product_48,1
2014,B,205,product_5,1
2014,B,205,product_55,1
2014,B,205,product_64,2
2014,B,205,product_8,125
2014,B,207,product_14,7
2014,B,207,product_15,1
2014,B,207,product_3,1
2014,B,207,product_37,6
2014,B,207,product_55,18
2014,B,207,product_8,32
2014,B,209,product_14,4
2014,B,209,product_37,4
2014,B,209,product_48,1
2014,B,209,product_55,4
2014,B,209,product_8,24
2014,B,229,product_14,15
2014,B,229,product_3,10
2014,B,229,product_35,1
2014,B,229,product_37,17
2014,B,229,product_43,3
2014,B,229,product_55,45
2014,B,229,product_60,1
2014,B,229,product_8,133
2014,B,231,product_14,25
2014,B,231,product_15,4
2014,B,231,product_3,42
2014,B,231,product_37,7
2014,B,231,product_48,3
2014,B,231,product_55,42
2014,B,231,product_60,1
2014,B,231,product_8,235
2014,B,234,product_14,18
2014,B,234,product_3,1
2014,B,234,product_31,1
2014,B,234,product_35,1
2014,B,234,product_37,16
2014,B,234,product_43,1
2014,B,234,product_48,1
2014,B,234,product_55,54
2014,B,234,product_8,150
2014,B,237,product_14,19
2014,B,237,product_15,10
2014,B,237,product_26,1
2014,B,237,product_3,57
2014,B,237,product_31,3
2014,B,237,product_37,33
2014,B,237,product_48,6
2014,B,237,product_55,61
2014,B,237,product_60,1
2014,B,237,product_64,2
2014,B,237,product_8,251
2014,B,238,product_14,2
2014,B,238,product_3,3
2014,B,238,product_48,1
2014,B,238,product_55,2
2014,B,238,product_60,1
2014,B,238,product_8,22
2014,B,239,product_14,17
2014,B,239,product_15,5
2014,B,239,product_3,16
2014,B,239,product_31,1
2014,B,239,product_37,34
2014,B,239,product_43,1
2014,B,239,product_48,1
2014,B,239,product_55,76
2014,B,239,product_60,1
2014,B,239,product_64,2
2014,B,239,product_8,158
2014,B,240,product_14,19
2014,B,240,product_15,9
2014,B,240,product_19,1
2014,B,240,product_3,6
2014,B,240,product_37,28
2014,B,240,product_43,2
2014,B,240,product_48,8
2014,B,240,product_55,66
2014,B,240,product_8,111
2014,B,247,product_14,9
2014,B,247,product_15,2
2014,B,247,product_3,3
2014,B,247,product_37,4
2014,B,247,product_48,3
2014,B,247,product_55,23
2014,B,247,product_8,72
2014,B,251,product_14,7
2014,B,251,product_15,1
2014,B,251,product_3,6
2014,B,251,product_37,5
2014,B,251,product_48,1
2014,B,251,product_55,32
2014,B,251,product_8,110
2014,B,259,product_14,11
2014,B,259,product_15,7
2014,B,259,product_3,4
2014,B,259,product_35,1
2014,B,259,product_37,41
2014,B,259,product_48,8
2014,B,259,product_55,53
2014,B,259,product_64,1
2014,B,259,product_8,112
2014,B,260,product_14,5
2014,B,260,product_3,23
2014,B,260,product_37,4
2014,B,260,product_48,1
2014,B,260,product_55,15
2014,B,260,product_64,1
2014,B,260,product_8,105
2014,B,261,product_15,1
2014,B,261,product_37,6
2014,B,261,product_48,1
2014,B,261,product_60,2
2014,B,261,product_8,12
2014,B,264,product_14,2
2014,B,264,product_37,1
2014,B,264,product_55,2
2014,B,264,product_8,6
2014,B,265,product_14,104
2014,B,265,product_15,33
2014,B,265,product_3,189
2014,B,265,product_31,4
2014,B,265,product_37,78
2014,B,265,product_43,10
2014,B,265,product_48,31
2014,B,265,product_52,1
2014,B,265,product_55,230
2014,B,265,product_60,4
2014,B,265,product_64,14
2014,B,265,product_8,3686
2014,B,269,product_14,2
2014,B,269,product_3,4
2014,B,269,product_37,1
2014,B,269,product_55,6
2014,B,269,product_8,23
2014,B,270,product_14,13
2014,B,270,product_15,7
2014,B,270,product_3,3
2014,B,270,product_31,2
2014,B,270,product_37,102
2014,B,270,product_48,2
2014,B,270,product_55,55
2014,B,270,product_60,1
2014,B,270,product_64,1
2014,B,270,product_8,80
2014,B,271,product_14,2
2014,B,271,product_15,2
2014,B,271,product_3,3
2014,B,271,product_37,4
2014,B,271,product_55,5
2014,B,271,product_60,2
2014,B,271,product_8,79
2014,B,274,product_14,9
2014,B,274,product_15,3
2014,B,274,product_3,6
2014,B,274,product_37,5
2014,B,274,product_55,6
2014,B,274,product_8,109
2014,B,276,product_14,160
2014,B,276,product_15,47
2014,B,276,product_3,20
2014,B,276,product_31,13
2014,B,276,product_37,165
2014,B,276,product_43,7
2014,B,276,product_48,29
2014,B,276,product_55,774
2014,B,276,product_60,4
2014,B,276,product_64,26
2014,B,276,product_8,1525
2014,B,277,product_14,60
2014,B,277,product_15,11
2014,B,277,product_19,2
2014,B,277,product_3,50
2014,B,277,product_31,5
2014,B,277,product_37,26
2014,B,277,product_43,3
2014,B,277,product_48,5
2014,B,277,product_5,17
2014,B,277,product_55,79
2014,B,277,product_60,2
2014,B,277,product_64,6
2014,B,277,product_8,398
2014,B,285,product_14,29
2014,B,285,product_15,8
2014,B,285,product_3,17
2014,B,285,product_31,1
2014,B,285,product_37,18
2014,B,285,product_43,4
2014,B,285,product_48,7
2014,B,285,product_55,45
2014,B,285,product_60,3
2014,B,285,product_64,2
2014,B,285,product_8,233
2014,B,293,product_14,6
2014,B,293,product_15,4
2014,B,293,product_26,1
2014,B,293,product_3,5
2014,B,293,product_37,20
2014,B,293,product_43,2
2014,B,293,product_48,6
2014,B,293,product_51,1
2014,B,293,product_55,29
2014,B,293,product_60,2
2014,B,293,product_64,8
2014,B,293,product_8,106
2014,B,296,product_14,9
2014,B,296,product_15,3
2014,B,296,product_3,6
2014,B,296,product_37,6
2014,B,296,product_43,2
2014,B,296,product_55,33
2014,B,296,product_60,2
2014,B,296,product_64,1
2014,B,296,product_8,60
2014,B,300,product_14,3
2014,B,300,product_15,2
2014,B,300,product_3,1
2014,B,300,product_37,1
2014,B,300,product_55,2
2014,B,300,product_8,27
2014,B,301,product_14,15
2014,B,301,product_15,8
2014,B,301,product_3,40
2014,B,301,product_31,2
2014,B,301,product_37,18
2014,B,301,product_43,4
2014,B,301,product_48,4
2014,B,301,product_55,107
2014,B,301,product_60,3
2014,B,301,product_64,2
2014,B,301,product_8,303
2014,B,303,product_14,5
2014,B,303,product_15,1
2014,B,303,product_37,11
2014,B,303,product_48,2
2014,B,303,product_55,16
2014,B,303,product_64,1
2014,B,303,product_8,15
2014,B,307,product_14,8
2014,B,307,product_15,1
2014,B,307,product_37,1
2014,B,307,product_43,1
2014,B,307,product_48,1
2014,B,307,product_55,18
2014,B,307,product_64,1
2014,B,307,product_8,42
2014,B,308,product_14,11
2014,B,308,product_15,3
2014,B,308,product_31,1
2014,B,308,product_37,12
2014,B,308,product_55,14
2014,B,308,product_8,21
2014,B,319,product_14,12
2014,B,319,product_15,10
2014,B,319,product_3,10
2014,B,319,product_37,5
2014,B,319,product_43,2
2014,B,319,product_48,2
2014,B,319,product_55,14
2014,B,319,product_64,5
2014,B,319,product_8,132
2014,B,324,product_14,9
2014,B,324,product_15,1
2014,B,324,product_3,2
2014,B,324,product_37,5
2014,B,324,product_43,1
2014,B,324,product_55,7
2014,B,324,product_60,1
2014,B,324,product_8,40
2014,B,326,product_14,9
2014,B,326,product_15,3
2014,B,326,product_3,7
2014,B,326,product_37,10
2014,B,326,product_48,1
2014,B,326,product_5,3
2014,B,326,product_55,38
2014,B,326,product_64,1
2014,B,326,product_8,214
2014,B,328,product_14,5
2014,B,328,product_3,2
2014,B,328,product_37,4
2014,B,328,product_43,2
2014,B,328,product_55,8
2014,B,328,product_8,41
2014,B,339,product_14,14
2014,B,339,product_15,6
2014,B,339,product_3,8
2014,B,339,product_31,1
2014,B,339,product_37,24
2014,B,339,product_43,3
2014,B,339,product_48,7
2014,B,339,product_55,59
2014,B,339,product_64,1
2014,B,339,product_8,170
2014,B,341,product_14,7
2014,B,341,product_37,5
2014,B,341,product_55,6
2014,B,341,product_60,2
2014,B,341,product_64,2
2014,B,341,product_8,3
2014,B,353,product_14,68
2014,B,353,product_15,10
2014,B,353,product_3,9
2014,B,353,product_31,2
2014,B,353,product_37,46
2014,B,353,product_43,14
2014,B,353,product_48,3
2014,B,353,product_55,82
2014,B,353,product_60,1
2014,B,353,product_64,55
2014,B,353,product_8,508
2014,B,354,product_14,12
2014,B,354,product_15,6
2014,B,354,product_35,1
2014,B,354,product_37,11
2014,B,354,product_48,2
2014,B,354,product_55,105
2014,B,354,product_8,26
2014,B,355,product_14,10
2014,B,355,product_15,3
2014,B,355,product_3,14
2014,B,355,product_37,17
2014,B,355,product_43,1
2014,B,355,product_48,1
2014,B,355,product_55,20
2014,B,355,product_64,1
2014,B,355,product_8,101
2014,C,0,product_3,1
2014,C,0,product_37,1
2014,C,0,product_55,2
2014,C,0,product_8,48
2014,C,12,product_8,4
2014,C,13,product_14,19
2014,C,13,product_15,4
2014,C,13,product_3,8
2014,C,13,product_31,2
2014,C,13,product_37,16
2014,C,13,product_43,1
2014,C,13,product_48,2
2014,C,13,product_55,24
2014,C,13,product_60,2
2014,C,13,product_64,4
2014,C,13,product_8,398
2014,C,16,product_14,24
2014,C,16,product_15,34
2014,C,16,product_3,77
2014,C,16,product_31,1
2014,C,16,product_37,97
2014,C,16,product_43,5
2014,C,16,product_48,21
2014,C,16,product_55,303
2014,C,16,product_60,2
2014,C,16,product_64,6
2014,C,16,product_8,1640
2014,C,19,product_14,5
2014,C,19,product_43,1
2014,C,19,product_55,8
2014,C,19,product_8,7
2014,C,29,product_14,3
2014,C,29,product_15,1
2014,C,29,product_3,1
2014,C,29,product_37,9
2014,C,29,product_55,6
2014,C,29,product_8,34
2014,C,35,product_14,2
2014,C,35,product_15,2
2014,C,35,product_3,11
2014,C,35,product_31,2
2014,C,35,product_37,8
2014,C,35,product_55,6
2014,C,35,product_60,1
2014,C,35,product_8,158
2014,C,40,product_3,1
2014,C,40,product_37,4
2014,C,40,product_55,1
2014,C,40,product_8,3
2014,C,45,product_14,21
2014,C,45,product_15,4
2014,C,45,product_19,1
2014,C,45,product_3,2
2014,C,45,product_37,17
2014,C,45,product_48,3
2014,C,45,product_55,48
2014,C,45,product_60,1
2014,C,45,product_64,6
2014,C,45,product_8,709
2014,C,46,product_14,1
2014,C,46,product_15,1
2014,C,46,product_3,1
2014,C,46,product_37,2
2014,C,46,product_43,6
2014,C,46,product_48,3
2014,C,46,product_55,5
2014,C,46,product_64,2
2014,C,46,product_8,102
2014,C,47,product_15,2
2014,C,47,product_3,1
2014,C,47,product_37,2
2014,C,47,product_55,1
2014,C,47,product_60,2
2014,C,47,product_8,44
2014,C,49,product_14,12
2014,C,49,product_15,5
2014,C,49,product_3,12
2014,C,49,product_31,2
2014,C,49,product_37,19
2014,C,49,product_43,1
2014,C,49,product_48,6
2014,C,49,product_55,115
2014,C,49,product_64,7
2014,C,49,product_8,289
2014,C,50,product_14,2
2014,C,50,product_3,1
2014,C,50,product_37,2
2014,C,50,product_55,1
2014,C,50,product_8,6
2014,C,54,product_14,14
2014,C,54,product_15,17
2014,C,54,product_3,12
2014,C,54,product_31,2
2014,C,54,product_37,18
2014,C,54,product_43,1
2014,C,54,product_48,5
2014,C,54,product_55,39
2014,C,54,product_60,8
2014,C,54,product_64,6
2014,C,54,product_8,236
2014,C,55,product_14,15
2014,C,55,product_15,1
2014,C,55,product_3,5
2014,C,55,product_31,1
2014,C,55,product_37,11
2014,C,55,product_43,4
2014,C,55,product_48,2
2014,C,55,product_55,41
2014,C,55,product_60,4
2014,C,55,product_64,3
2014,C,55,product_8,372
2014,C,69,product_14,21
2014,C,69,product_15,5
2014,C,69,product_27,1
2014,C,69,product_3,11
2014,C,69,product_37,23
2014,C,69,product_48,6
